No.,Sector,Sub Industry Code,Sub Industry,Code,Stock Name,Sharia,FS Date,Fiscal Year End,Type of FS,Auditor's Opinion,"Assets, b.IDR","Liabilities, b.IDR","Equity, b.IDR","Sales, b.IDR","EBT, b.IDR",Profit for the Period,Profit attr.to owner's,"EPS, IDR","Book Value, IDR","P/E Ratio, x","Price to BV, x","D/E Ratio, x","ROA, %","ROE, %","NPM, %",Harga Saham
682.00,Properties & Real Estate,H111,Real Estate Development & Management,SWID,PT Saraswanti Indoland Development Tbk,S,06/30/2022,Dec,U,,261.65,130.88,130.77,58.07,8.31,7.96,7.96,3.95,24.28,30.11,5.11,1.00,8.00,16.00,37.00,124.07
683.00,Properties & Real Estate,H111,Real Estate Development & Management,TARA,Agung Semesta Sejahtera Tbk,S,06/30/2022,Dec,U,,"1,082.32",21.09,"1,061.24",1.09,-1.45,-1.45,-1.46,1.08,105.39,46.50,0.47,0.02,1.00,1.00,993.00,49.53
684.00,Properties & Real Estate,H111,Real Estate Development & Management,TRIN,Perintis Triniti Properti Tbk,S,06/30/2022,Dec,A,WTP,"2,060.61","1,489.44",571.17,0.70,-42.49,-42.49,-29.36,-10.05,129.68,-29.06,2.34,2.61,-2.00,-8.00,"-6,336.00",303.45
685.00,Properties & Real Estate,H111,Real Estate Development & Management,TRUE,Triniti Dinamik Tbk,S,06/30/2022,Dec,U,,799.96,442.53,357.43,122.36,1.56,1.56,1.56,4.41,47.21,13.83,1.29,1.24,2.00,5.00,16.00,60.90
686.00,Properties & Real Estate,H111,Real Estate Development & Management,URBN,Urban Jakarta Propertindo Tbk,S,06/30/2022,Dec,U,,"4,274.85","2,244.49","2,030.36",17.67,12.90,7.46,7.63,17.56,628.18,10.42,0.29,1.11,1.00,3.00,321.00,182.17
687.00,Technology,I121,IT Services & Consulting,ATIC,Anabatic Technologies Tbk,S,06/30/2022,Dec,U,,"4,250.20","4,075.96",174.24,"3,733.34",183.03,134.60,97.53,-58.59,75.25,-7.07,5.50,23.39,-3.00,-78.00,-4.00,413.88
688.00,Technology,I111,Online Applications & Services,BUKA,Bukalapakcom Tbk,S,06/30/2022,Dec,U,,"33,822.75","1,599.13","32,223.63","1,691.17","8,798.71","8,589.92","8,593.49",74.58,312.66,4.02,0.96,0.05,23.00,24.00,455.00,300.15
689.00,Technology,I111,Online Applications & Services,CASH,Cashlez Worldwide Indonesia Tbk,0,06/30/2022,Dec,U,,148.12,52.72,95.40,42.98,-11.26,-9.65,-9.31,-10.27,66.66,-15.39,2.33,0.55,-10.00,-15.00,-34.00,155.32
690.00,Technology,I121,IT Services & Consulting,DCII,DCI Indonesia Tbk,S,06/30/2022,Dec,U,,"3,066.97","1,709.01","1,357.96",458.17,178.97,143.01,143.01,123.27,569.68,298.54,64.51,1.26,10.00,22.00,64.00,36750.06
691.00,Technology,I111,Online Applications & Services,DIVA,Distribusi Voucher Nusantara Tbk,S,06/30/2022,Dec,U,,"2,439.78",201.88,"2,237.90","2,319.91",98.47,96.44,92.07,469.00,"1,566.53",1.86,0.56,0.09,27.00,30.00,29.00,877.26
692.00,Technology,I121,IT Services & Consulting,DMMX,Digital Mediatama Maxima Tbk,S,06/30/2022,Dec,U,,"1,116.32",154.18,962.13,924.30,13.12,10.78,10.13,17.38,125.08,66.47,9.27,0.16,12.00,14.00,14.00,1159.49
693.00,Technology,I121,IT Services & Consulting,EDGE,Indointernet Tbk,S,06/30/2022,Dec,U,,"1,307.51",206.19,"1,101.32",382.60,83.60,69.27,69.15,339.89,"2,725.69",59.28,7.39,0.19,11.00,12.00,36.00,20142.85
694.00,Technology,I111,Online Applications & Services,EMTK,Elang Mahkota Teknologi Tbk,S,06/30/2022,Dec,U,,"43,886.30","4,819.74","39,066.57","7,099.93","3,004.84","2,818.66","2,704.90",132.25,637.91,11.95,2.38,0.12,18.00,21.00,114.00,1518.23
695.00,Technology,I121,IT Services & Consulting,ENVY,Envy Technologies Indonesia Tbk,S,09/30/2020,Dec,U,,369.93,75.25,294.68,2.62,-21.75,-21.75,-20.46,-10.01,163.71,0.00,0.31,0.26,-5.00,-6.00,-687.00,50.75
696.00,Technology,I131,Software,GOTO,PT GoTo Gojek Tokopedia Tbk,S,06/30/2022,Dec,U,,"158,921.41","15,787.09","143,134.32","3,399.99","-14,185.26","-14,169.70","-13,647.81",-22.00,120.85,-13.73,2.50,0.11,0.00,0.00,0.00,302.13
697.00,Technology,I111,Online Applications & Services,HDIT,Hensel Davest Indonesia Tbk,S,06/30/2022,Dec,U,,367.67,11.81,355.86,"1,852.18",3.16,2.22,2.11,0.26,233.40,329.02,0.40,0.03,0.00,0.00,0.00,93.36
698.00,Technology,I111,Online Applications & Services,KIOS,Kioson Komersial Indonesia Tbk,S,06/30/2022,Dec,U,,110.96,46.97,63.99,146.37,3.17,2.36,2.42,3.20,59.48,167.37,8.83,0.73,3.00,5.00,2.00,525.21
699.00,Technology,I111,Online Applications & Services,KREN,Kresna Graha Investama Tbk,S,06/30/2022,Dec,U,,"3,193.63",817.37,"2,376.26","6,306.31",3.81,-5.59,-28.82,-19.96,130.50,-2.51,0.39,0.34,-11.00,-15.00,-6.00,50.90
700.00,Technology,I121,IT Services & Consulting,LMAS,Limas Indonesia Makmur Tbk,S,06/30/2021,Dec,U,,347.75,228.01,119.74,22.76,-4.68,-4.48,-2.98,-7.01,151.98,0.00,0.33,1.90,-2.00,-5.00,-24.00,50.15
701.00,Technology,I111,Online Applications & Services,MCAS,M Cash Integrasi Tbk,S,06/30/2022,Dec,U,,"2,207.39",795.51,"1,411.88","6,310.71",35.13,25.69,16.54,36.91,"1,626.72",310.22,7.04,0.56,1.00,2.00,1.00,11452.11
702.00,Technology,I121,IT Services & Consulting,MLPT,Multipolar Technology Tbk,S,06/30/2022,Dec,U,,"2,676.87","1,814.91",861.96,"1,670.26",349.21,293.61,296.50,249.26,459.71,9.03,4.87,2.11,17.00,54.00,28.00,2238.79
703.00,Technology,I111,Online Applications & Services,NFCX,NFC Indonesia Tbk,S,06/30/2022,Dec,U,,"1,936.22",537.06,"1,399.17","5,058.25",41.79,37.39,30.81,143.14,"2,098.75",58.86,4.01,0.38,5.00,7.00,2.00,8415.99
704.00,Technology,I111,Online Applications & Services,PGJO,Tourindo Guide Indonesia Tbk,0,06/30/2022,Dec,U,,18.78,0.36,18.42,1.77,-5.61,-5.61,-5.61,-16.22,24.18,-4.38,2.94,0.02,-66.00,-67.00,-697.00,71.09
705.00,Technology,I131,Software,RUNS,Global Sukses Solusi Tbk,0,06/30/2022,Dec,U,,84.96,12.65,72.31,8.82,0.36,0.17,0.11,-11.09,73.52,-17.13,2.58,0.17,0.00,0.00,0.00,189.68
706.00,Technology,I131,Software,SKYB,PT Northcliff Citranusa Indonesia Tbk.,S,09/30/2019,Dec,U,,38.15,7.94,30.21,3.66,-0.54,-0.02,-0.03,-1.46,51.65,0.00,0.99,0.26,-2.00,-3.00,-23.00,51.13
707.00,Technology,I121,IT Services & Consulting,TECH,Indosterling Technomedia Tbk,S,06/30/2022,Dec,U,,68.21,9.73,58.48,8.22,0.31,0.50,0.52,5.14,46.55,"1,234.99",136.42,0.17,8.00,10.00,68.00,6350.35
708.00,Technology,I111,Online Applications & Services,TFAS,Telefast Indonesia Tbk,S,06/30/2022,Dec,U,,292.90,96.69,196.21,403.54,0.51,0.12,1.06,7.75,117.73,345.85,22.76,0.49,4.00,7.00,3.00,2679.53
709.00,Technology,I111,Online Applications & Services,UVCR,Trimegah Karya Pratama Tbk,0,06/30/2022,Dec,A,WTP,112.15,31.03,81.12,657.76,4.02,3.08,3.08,3.80,40.56,36.60,3.43,0.38,7.00,9.00,1.00,139.12
710.00,Technology,I131,Software,WGSH,Wira Global Solusi Tbk,0,06/30/2022,Dec,U,,58.32,2.99,55.34,14.90,5.06,4.36,4.35,3.79,53.08,44.86,3.20,0.05,0.00,0.00,0.00,169.86
711.00,Technology,I131,Software,WIRG,PT WIR ASIA Tbk,S,06/30/2022,Dec,U,,751.96,161.36,590.60,650.71,30.88,24.17,21.85,0.00,49.55,0.00,10.60,0.27,0.00,0.00,0.00,525.23
712.00,Technology,I221,Computer Hardware,AXIO,PT Tera Data Indonusa Tbk,S,06/30/2022,Dec,U,,947.59,674.59,273.00,246.44,6.71,5.99,5.07,23.30,46.75,11.59,5.78,2.47,14.00,50.00,55.00,270.22
713.00,Technology,I231,Electronic Equipment & Instruments,GLVA,Galva Technologies Tbk,S,06/30/2022,Dec,U,,904.22,630.36,273.87,"1,008.18",34.09,26.04,24.50,36.36,182.58,8.47,1.69,2.30,6.00,20.00,5.00,308.56
714.00,Technology,I221,Computer Hardware,LUCK,Sentral Mitra Informatika Tbk,S,06/30/2022,Dec,U,,180.58,44.94,135.64,68.47,1.79,0.39,0.41,1.16,189.51,153.56,1.01,0.33,0.00,1.00,1.00,191.41
715.00,Technology,I221,Computer Hardware,MTDL,Metrodata Electronics Tbk,S,06/30/2022,Dec,U,,"8,000.56","3,826.43","4,174.13","9,727.38",504.11,380.38,271.28,43.77,340.00,15.99,2.06,0.92,7.00,13.00,6.00,700.40
716.00,Technology,I211,Networking Equipment,PTSN,Sat Nusapersada Tbk,S,06/30/2022,Dec,U,,"2,183.16",807.11,"1,376.05","1,113.81",76.44,40.18,40.18,15.03,258.93,12.78,0.75,0.59,4.00,6.00,7.00,194.20
717.00,Technology,I221,Computer Hardware,ZYRX,Zyrexindo Mandiri Buana Tbk,S,06/30/2022,Dec,U,,395.57,197.65,197.92,107.92,10.77,8.11,8.11,55.80,148.44,8.57,3.19,1.00,19.00,38.00,69.00,473.52
718.00,Infrastructures,J111,Airport Operators,CASS,Cardig Aero Services Tbk,S,06/30/2022,Dec,U,,"1,477.88",886.08,591.80,771.19,161.98,121.31,52.19,30.22,283.57,13.24,1.41,1.50,4.00,11.00,8.00,399.83
719.00,Infrastructures,J112,Highways & Railtracks,CMNP,Citra Marga Nusaphala Persada Tbk,S,06/30/2022,Dec,U,,"16,082.97","5,022.72","11,060.26","1,734.49",564.74,468.77,465.84,161.04,"2,034.98",12.42,0.98,0.45,5.00,8.00,50.00,1994.28
720.00,Infrastructures,J111,Airport Operators,GMFI,Garuda Maintenance Facility Aero Asia Tbk,S,06/30/2022,Dec,U,,"5,674.67","10,843.37","-5,168.69","1,425.73",-208.41,-163.09,-163.39,-56.04,-183.07,-1.32,-0.40,-2.10,-28.00,0.00,-111.00,73.23
721.00,Infrastructures,J113,Marine Ports & Services,IPCC,PT Indonesia Kendaraan Terminal Tbk.,S,06/30/2022,Dec,U,,"2,005.99",895.58,"1,110.41",302.34,63.10,45.42,45.42,42.58,610.66,13.03,0.91,0.81,5.00,8.00,30.00,555.70
722.00,Infrastructures,J113,Marine Ports & Services,IPCM,PT Jasa Armada Indonesia Tbk.,S,06/30/2022,Dec,U,,"1,528.35",398.36,"1,129.99",428.20,84.60,64.70,64.70,26.65,213.82,10.88,1.36,0.35,9.00,12.00,33.00,290.80
723.00,Infrastructures,J112,Highways & Railtracks,JSMR,Jasa Marga (Persero) Tbk,S,06/30/2022,Dec,A,WTP,"100,647.67","74,935.18","25,712.49","7,540.33","1,165.04",529.08,734.76,205.90,"3,542.70",15.83,0.91,2.91,1.00,6.00,20.00,3223.86
724.00,Infrastructures,J113,Marine Ports & Services,KARW,ICTSI JASA PRIMA Tbk,S,06/30/2022,Dec,U,,233.81,742.79,-508.98,43.41,6.20,4.34,4.34,23.31,-866.87,3.60,-0.10,-1.46,6.00,0.00,32.00,86.69
725.00,Infrastructures,J112,Highways & Railtracks,META,Nusantara Infrastructure Tbk,S,06/30/2022,Dec,A,WTP,"6,572.61","3,144.23","3,428.38",397.90,81.28,59.80,35.38,0.97,193.58,147.72,0.73,0.92,0.00,1.00,4.00,141.31
726.00,Infrastructures,J113,Marine Ports & Services,PORT,PT Nusantara Pelabuhan Handal Tbk.,S,06/30/2022,Dec,U,,"1,867.16","1,020.98",846.18,552.40,8.19,-11.09,-2.50,-18.81,300.71,-36.41,2.23,1.21,-3.00,-6.00,-10.00,670.58
727.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,ACST,PT Acset Indonusa Tbk.,S,06/30/2022,Dec,U,,"2,159.89","1,161.42",998.47,508.70,-118.94,-117.28,-114.46,-50.56,78.77,-3.14,2.02,1.16,0.00,0.00,0.00,159.12
728.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,ADHI,PT Adhi Karya (Persero) Tbk.,S,06/30/2022,Dec,U,,"39,209.34","33,145.24","6,064.09","6,326.78",168.78,35.39,10.23,16.05,"1,702.99",50.48,0.48,5.47,0.00,1.00,1.00,817.44
729.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,BUKK,Bukaka Teknik Utama Tbk,S,06/30/2022,Dec,U,,"5,266.45","1,732.36","3,534.09","1,766.91",202.03,176.62,176.19,175.96,"1,338.44",6.62,0.85,0.49,9.00,13.00,26.00,1137.67
730.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,DGIK,Nusa Konstruksi Enjiniring  Tbk,S,06/30/2022,Dec,U,,916.76,306.54,610.22,181.09,-7.08,-7.31,-7.31,0.06,110.13,"1,839.95",1.04,0.50,0.00,0.00,0.00,114.54
731.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,FIMP,Fimperkasa Utama Tbk,0,06/30/2022,Dec,A,WTP,31.32,4.01,27.31,0.55,-0.57,-2.14,-2.14,-8.25,68.28,-6.91,0.83,0.15,-11.00,-12.00,-605.00,56.67
732.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,IDPR,PT Indonesia Pondasi Raya Tbk.,S,06/30/2022,Dec,U,,"1,595.97",970.94,625.03,525.73,2.64,1.50,2.59,-52.45,312.05,-3.18,0.54,1.55,-3.00,-8.00,-10.00,168.51
733.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,JKON,Jaya Konstruksi Manggala Pratama Tbk,S,06/30/2022,Dec,U,,"3,942.33","1,261.37","2,680.96","1,520.83",60.17,36.86,36.75,5.45,164.39,27.70,0.92,0.47,2.00,3.00,6.00,151.24
734.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,KRYA,PT Bangun Karya Perkasa Jaya Tbk,S,06/30/2022,Dec,A,WTP,140.99,81.51,59.48,92.23,12.58,10.13,10.13,6.33,36.60,39.80,7.38,1.37,7.00,17.00,11.00,270.11
735.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,MTPS,PT Meta Epsi Tbk.,S,06/30/2022,Dec,U,,175.44,73.92,101.53,0.00,-5.88,-6.22,-6.22,-91.29,48.70,-0.56,1.03,0.73,-108.00,-187.00,0.00,50.16
736.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,MTRA,PT Mitra Pemuda Tbk.,S,06/30/2020,Dec,U,,319.29,217.58,101.71,93.94,3.33,0.59,0.60,12.38,132.09,0.00,1.85,2.14,3.00,9.00,10.00,244.37
737.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,NRCA,PT Nusa Raya Cipta Tbk.,S,06/30/2022,Dec,U,,"2,453.76","1,279.05","1,174.71","1,157.92",75.86,43.88,43.88,34.89,470.59,8.89,0.65,1.09,4.00,7.00,8.00,305.88
738.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,PBSA,PT Paramita Bangun Sarana Tbk,S,06/30/2022,Dec,U,,885.80,304.22,581.58,423.53,79.87,71.15,71.06,50.04,193.86,6.20,1.60,0.52,17.00,26.00,35.00,310.18
739.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,PPRE,PT PP Presisi Tbk.,S,06/30/2022,Dec,U,,"7,816.99","4,766.00","3,050.99","1,731.07",144.02,89.88,46.26,8.54,298.41,18.98,0.54,1.56,1.00,3.00,5.00,161.14
740.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,PTDU,PT Djasa Ubersakti Tbk,S,06/30/2022,Dec,U,,306.13,222.72,83.40,79.59,-12.24,-12.24,-11.88,-2.75,55.60,-26.90,1.29,2.67,-1.00,-5.00,-5.00,71.72
741.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,PTPP,PP (Persero) Tbk,S,06/30/2022,Dec,U,,"58,274.60","43,714.17","14,560.43","9,023.48",363.12,112.25,86.96,43.05,"2,348.50",20.79,0.38,3.00,0.00,2.00,3.00,892.43
742.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,PTPW,PT Pratama Widya Tbk.,S,06/30/2022,Dec,U,,591.34,108.31,483.03,200.68,49.17,49.14,49.14,75.33,550.04,13.94,1.91,0.22,14.00,18.00,42.00,1050.58
743.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,RONY,PT Aesler Grup Internasional Tbk,S,09/30/2021,Dec,U,,38.66,6.66,32.00,2.07,-2.89,-2.98,-2.98,-4.34,25.60,-184.35,31.25,0.21,-14.00,-17.00,-263.00,800.00
744.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,SMKM,PT Sumber Mas Konstruksi Tbk,0,06/30/2022,Dec,U,,217.27,23.06,194.22,70.57,10.44,8.15,8.15,7.99,155.00,47.55,2.44,0.12,5.00,5.00,14.00,378.20
745.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,SSIA,PT Surya Semesta Internusa Tbk,S,06/30/2022,Dec,U,,"8,216.35","4,096.76","4,119.59","1,548.60",82.83,92.09,79.51,-42.11,875.53,-8.69,0.42,0.99,1.00,2.00,5.00,367.72
746.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,TAMA,PT Lancartama Sejati Tbk.,S,06/30/2022,Dec,U,,190.22,132.08,58.14,20.58,-0.18,-0.73,-0.73,-0.90,48.45,-55.62,1.03,2.27,-1.00,-2.00,-5.00,49.90
747.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,TOPS,PT Totalindo Eka Persada Tbk.,S,06/30/2022,Dec,U,,"2,428.16","1,579.97",848.20,412.39,12.80,1.88,1.88,0.03,25.45,"1,967.32",1.96,1.86,0.00,0.00,0.00,49.88
748.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,TOTL,Total Bangun Persada Tbk,S,06/30/2022,Dec,U,,"3,021.54","1,830.67","1,190.87","1,114.06",44.79,44.24,44.28,28.73,349.23,10.79,0.89,1.54,3.00,8.00,8.00,310.81
749.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,WEGE,PT Wijaya Karya Bangunan Gedung Tbk.,S,06/30/2022,Dec,U,,"5,725.14","3,319.69","2,405.45","1,183.70",65.30,65.30,64.52,19.88,251.30,9.61,0.76,1.38,3.00,7.00,15.00,190.99
750.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,WIKA,PT Wijaya Karya (Persero) Tbk,S,06/30/2022,Dec,U,,"72,247.32","54,813.37","17,433.96","7,183.81",26.20,12.35,-13.32,4.55,"1,943.60",235.06,0.55,3.14,0.00,0.00,0.00,1068.98
751.00,Infrastructures,J211,Heavy Constructions & Civil Engineering,WSKT,PT Waskita Karya (Persero) Tbk,S,06/30/2022,Dec,U,,"97,143.94","77,206.69","19,937.24","6,090.38",451.96,293.92,-236.52,-51.61,692.10,-9.65,0.73,3.87,-2.00,-7.00,-24.00,505.23
752.00,Infrastructures,J321,Wireless Telecommunication Services,BALI,PT Bali Towerindo Sentra Tbk.,S,06/30/2022,Dec,A,WTP,"5,053.65","2,595.44","2,458.21",489.87,113.46,102.56,102.56,52.45,624.77,18.68,1.57,1.06,4.00,8.00,42.00,980.89
753.00,Infrastructures,J321,Wireless Telecommunication Services,BTEL,Bakrie Telecom Tbk,S,06/30/2022,Dec,U,,45.40,"5,810.10","-5,764.70",27.02,-28.95,-29.70,-29.70,-1.41,-156.55,-35.44,-0.32,-1.01,-114.00,0.00,-192.00,50.10
754.00,Infrastructures,J321,Wireless Telecommunication Services,CENT,PT Centratama Telekomunikasi Indonesia Tbk.,S,06/30/2022,Dec,U,,"19,554.20","18,498.50","1,055.70","1,139.34",-884.96,-968.69,-968.69,-18.07,33.85,-9.46,5.05,17.52,-5.00,-99.00,-92.00,170.94
755.00,Infrastructures,J321,Wireless Telecommunication Services,EXCL,PT XL Axiata Tbk,S,06/30/2022,Dec,A,WTP,"76,418.06","56,082.02","20,336.04","14,074.83",728.08,617.01,614.91,110.66,"1,896.19",23.77,1.39,2.76,2.00,6.00,8.00,2635.70
756.00,Infrastructures,J321,Wireless Telecommunication Services,FREN,Smartfren Telecom Tbk,S,06/30/2022,Dec,U,,"43,780.55","31,071.18","12,709.37","5,453.34",-182.75,54.60,54.60,0.23,40.33,349.74,1.98,2.44,0.00,1.00,1.00,79.85
757.00,Infrastructures,J321,Wireless Telecommunication Services,GHON,PT Gihon Telekomunikasi Indonesia Tbk,S,06/30/2022,Dec,LR,,"1,041.04",330.55,710.49,90.71,41.60,39.82,39.82,154.67,"1,291.79",13.06,1.60,0.47,8.00,12.00,94.00,2066.86
758.00,Infrastructures,J321,Wireless Telecommunication Services,GOLD,PT Visi Telekomunikasi Infrastruktur Tbk.,S,06/30/2022,Dec,U,,394.78,44.84,349.93,23.78,10.32,9.57,9.57,12.53,273.97,26.97,1.25,0.13,4.00,5.00,67.00,342.46
759.00,Infrastructures,J321,Wireless Telecommunication Services,IBST,Inti Bangun Sejahtera Tbk,S,06/30/2022,Dec,U,,"10,041.19","3,407.44","6,633.75",539.34,53.59,48.87,48.87,29.41,"4,910.59",278.77,1.67,0.51,0.00,1.00,7.00,8200.69
760.00,Infrastructures,J321,Wireless Telecommunication Services,ISAT,PT Indosat Tbk,S,06/30/2022,Dec,LR,,"104,432.91","74,156.27","30,276.64","22,526.57","3,975.80","3,566.90","3,260.31",547.36,"3,755.15",13.52,1.93,2.45,4.00,15.00,20.00,7247.44
761.00,Infrastructures,J311,Wired Telecommunication Service,JAST,Jasnita Telekomindo Tbk,S,06/30/2022,Dec,U,,114.53,34.00,80.53,33.47,-8.53,-8.56,-8.56,-9.70,74.38,-10.00,1.30,0.42,-9.00,-13.00,-31.00,96.69
762.00,Infrastructures,J311,Wired Telecommunication Service,KBLV,First Media Tbk,S,06/30/2022,Dec,U,,"1,673.96","1,952.71",-278.74,61.40,-232.70,-234.32,-231.98,-937.70,-160.00,-0.21,-1.21,-7.01,-98.00,0.00,"-2,661.00",193.60
763.00,Infrastructures,J321,Wireless Telecommunication Services,LCKM,PT LCK Global Kedaton Tbk,S,06/30/2022,Dec,U,,149.41,13.15,136.26,14.29,1.57,1.30,1.30,1.52,136.26,192.73,2.14,0.10,1.00,1.00,8.00,291.60
764.00,Infrastructures,J311,Wired Telecommunication Service,LINK,Link Net Tbk,S,06/30/2022,Dec,U,,"10,721.07","5,324.04","5,397.04","2,109.63",199.14,141.26,141.26,266.97,"1,884.97",17.79,2.52,0.99,5.00,10.00,26.00,4750.12
765.00,Infrastructures,J311,Wired Telecommunication Service,MORA,PT Mora Telematika Indonesia Tbk,S,06/30/2022,Dec,A,WTP,"14,958.92","9,992.15","4,966.78","2,146.38",512.40,400.46,346.06,26.41,210.04,24.80,3.12,2.01,4.00,13.00,29.00,655.32
766.00,Infrastructures,J321,Wireless Telecommunication Services,MTEL,Dayamitra Telekomunikasi Tbk,S,06/30/2022,Dec,U,,"55,063.27","21,568.52","33,494.75","3,726.41","1,217.21",891.54,891.54,17.93,401.06,40.72,1.82,0.64,3.00,5.00,42.00,729.93
767.00,Infrastructures,J321,Wireless Telecommunication Services,OASA,PT Protech Mitra Perkasa Tbk,S,03/31/2022,Dec,U,,49.10,1.11,47.99,3.20,0.24,0.24,0.24,1.32,133.82,444.32,4.37,0.02,1.00,1.00,15.00,584.79
768.00,Infrastructures,J321,Wireless Telecommunication Services,SUPR,Solusi Tunas Pratama Tbk,S,06/30/2022,Dec,U,,"9,515.72","5,364.44","4,151.29",933.94,481.60,505.28,505.29,81.36,"3,649.23",412.36,9.19,1.29,2.00,5.00,24.00,33536.42
769.00,Infrastructures,J321,Wireless Telecommunication Services,TBIG,PT Tower Bersama Infrastructure Tbk,S,06/30/2022,Dec,U,,"42,678.16","29,520.22","13,157.94","3,303.55",945.93,849.05,826.14,75.56,580.75,37.06,4.87,2.24,4.00,13.00,52.00,2828.25
770.00,Infrastructures,J312,Integrated Telecommunication Service,TLKM,Telkom Indonesia (Persero) Tbk,S,06/30/2022,Dec,U,,"275,272.00","134,593.00","140,679.00","71,983.00","21,429.00","17,555.00","13,310.00",258.62,"1,420.11",17.63,3.21,0.96,9.00,18.00,36.00,4558.55
771.00,Infrastructures,J321,Wireless Telecommunication Services,TOWR,Sarana Menara Nusantara Tbk,S,06/30/2022,Dec,U,,"63,373.36","50,452.26","12,921.10","5,316.33","2,033.91","1,705.65","1,691.15",68.44,253.28,18.12,4.90,3.90,5.00,27.00,64.00,1241.07
772.00,Infrastructures,J411,Electric Utilities,ARKO,PT Arkora Hydro Tbk.,S,06/30/2022,Dec,U,,800.10,603.67,196.43,116.02,32.56,25.40,24.93,0.00,67.07,0.00,8.87,3.07,0.00,0.00,0.00,594.91
773.00,Infrastructures,J421,Gas Utilities,HADE,Himalaya Energi Perkasa Tbk,S,06/30/2022,Dec,U,,15.15,1.92,13.23,1.93,-0.27,-0.27,-0.22,-0.06,6.24,-855.45,8.01,0.14,-1.00,-1.00,-6.00,49.98
774.00,Infrastructures,J411,Electric Utilities,KEEN,Kencana Energi Lestari Tbk,S,06/30/2022,Dec,U,,"4,605.16","2,067.13","2,538.03",303.05,166.74,141.08,101.47,33.42,692.26,21.25,1.03,0.81,3.00,5.00,45.00,713.03
775.00,Infrastructures,J411,Electric Utilities,LAPD,Leyand International Tbk,S,06/30/2022,Dec,A,WTP,0.07,257.26,-257.19,0.00,-8.69,-8.69,-8.69,-23.70,-64.84,-2.11,-0.77,-1.00,"-134,299.00",0.00,0.00,49.93
776.00,Infrastructures,J411,Electric Utilities,MPOW,Megapower Makmur Tbk,S,06/30/2022,Dec,U,,228.01,87.71,140.30,20.81,-2.51,-2.59,-2.59,6.58,171.73,19.16,0.73,0.63,1.00,1.00,8.00,125.36
777.00,Infrastructures,J411,Electric Utilities,POWR,Cikarang Listrindo Tbk,S,06/30/2022,Dec,U,,"20,674.01","10,378.83","10,295.18","3,991.07",854.12,602.29,602.29,83.68,639.96,8.13,1.06,1.01,6.00,13.00,33.00,678.36
778.00,Infrastructures,J411,Electric Utilities,TGRA,Terregra Asia Energy Tbk,S,06/30/2022,Dec,U,,463.02,99.23,363.79,0.00,-2.06,-1.73,-1.74,2.61,132.29,20.32,0.40,0.27,2.00,2.00,0.00,52.92
779.00,Transportation & Logistic,K111,Airlines,IATA,MNC Energy Investments Tbk,S,06/30/2022,Dec,U,,"2,233.07","3,488.72","-1,255.65","1,257.56",624.59,479.06,209.94,19.96,-109.99,6.86,-1.23,-2.78,10.00,0.00,18.00,135.29
780.00,Transportation & Logistic,K132,Road Transportation,ASSA,Adi Sarana Armada Tbk,S,06/30/2022,Dec,U,,"7,311.16","4,736.42","2,574.74","3,170.50",126.71,97.25,114.79,51.81,721.95,28.18,2.02,1.84,3.00,7.00,6.00,1458.34
781.00,Transportation & Logistic,K132,Road Transportation,BIRD,PT Blue Bird Tbk,S,06/30/2022,Dec,U,,"6,715.14","1,570.44","5,144.70","1,548.06",188.90,147.97,146.18,73.55,"2,056.15",18.36,0.66,0.31,3.00,4.00,12.00,1357.06
782.00,Transportation & Logistic,K132,Road Transportation,BPTR,PT Batavia Prosperindo Trans Tbk.,S,03/31/2022,Dec,U,,914.96,664.90,250.06,71.11,7.67,5.16,5.16,8.28,161.33,21.85,1.12,2.66,1.00,5.00,18.00,180.69
783.00,Transportation & Logistic,K111,Airlines,CMPP,AirAsia Indonesia Tbk,S,06/30/2022,Dec,U,,"5,064.05","11,326.44","-6,262.39","1,145.27","-1,057.32","-1,057.32","-1,060.21",-208.41,-586.09,-1.09,-0.39,-1.81,-44.00,0.00,-194.00,228.58
